timestamp,chan_00,chan_01,chan_02,chan_03,chan_04,chan_05,chan_06,chan_07,chan_08,chan_09,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,chan_17,chan_18,chan_19,chan_20,chan_21,chan_22,chan_23,chan_24,anomaly
29100,0.2694,0.39656,0.53153,0.64265,0.57774,0.34738,0.16063,-0.13763,-0.40377,-0.59766,-0.83633,-0.79476,-0.62372,-0.45151,-0.1428,0.17096,0.641,0.90182,1.12547,1.13258,0.80457,3.87934,0.16576,-0.34443,-0.74449,1
29160,0.26629,0.40771,0.63174,0.62361,0.4211,0.28097,0.10206,-0.12619,-0.49714,-0.73635,-0.8159,-0.80049,-0.53887,-0.37265,-0.06073,0.2994,0.62664,0.89536,1.0383,1.02965,0.70231,0.45174,0.00814,-0.48753,-0.85752,0
29220,0.35258,0.38184,0.56781,0.55221,0.48385,0.16361,-0.01574,-0.29049,-0.59751,-0.78736,-0.89841,-0.73284,-0.58098,-0.32834,0.10206,0.46721,0.76198,1.03708,1.05589,0.96025,0.70585,0.32369,-0.11593,-0.61431,-0.94255,0
29280,0.37786,0.44499,0.54833,0.57515,0.54177,0.16917,-0.08503,-0.35579,-0.50495,-0.72939,-0.80706,-0.71583,-0.51216,-0.20133,0.17129,0.53889,0.84885,1.06293,1.00926,0.887,0.59028,0.22707,-0.20456,-0.65488,-1.03656,0
29340,0.34777,0.47907,0.51081,0.49447,0.26612,0.17012,-0.1413,-0.46265,-0.69693,-0.86741,-0.77979,-0.58685,-0.42614,-0.1177,0.19055,0.64935,0.78726,0.94064,1.07154,0.86719,0.50856,0.0853,-0.36314,-0.80408,-1.19163,0
29400,0.37444,0.49436,0.4704,0.49582,0.30988,0.09052,-0.25086,-0.46324,-0.71851,-0.85326,-0.75542,-0.68853,-0.19066,-0.00765,0.38943,0.70221,0.9124,0.95568,0.97279,0.83648,0.36075,0.02963,-0.48524,-0.82783,-1.17921,0
29460,0.45695,0.47775,0.5469,0.42317,0.17392,0.13154,-0.30531,-0.55168,-0.60426,-0.76165,-0.74017,-0.58047,-0.3063,0.04355,0.45685,0.7533,0.96231,1.04184,0.96315,0.67363,0.25532,-0.02565,-0.61779,-0.96285,-1.26388,0
29520,0.48231,0.55596,0.48561,0.39048,0.1709,-0.05655,-0.33941,-0.58802,-0.66495,-0.77096,-0.64891,-0.40212,-0.22461,0.14661,0.50319,0.77502,0.98843,0.93753,0.80131,0.55274,0.19508,-0.2317,-0.65559,-1.03565,-1.29782,0
29580,0.39851,0.61738,0.51536,0.34448,0.08142,-0.12462,-0.41177,-0.57255,-0.70157,-0.77746,-0.52166,-0.48143,-0.08993,0.18246,0.53752,0.81613,0.98473,0.98716,0.75961,0.54198,0.10518,-0.3797,-0.80994,-1.09982,-1.19474,0
29640,0.44481,0.56642,0.43728,0.33881,0.09384,-0.22192,-0.4651,-0.70827,-0.73534,-0.62477,-0.66311,-0.34173,0.03964,0.34769,0.56171,0.87486,1.00734,0.9355,0.70125,0.37715,0.02537,-0.52616,-0.78223,-1.15392,-1.21389,0
29700,0.43813,0.61956,0.34112,0.17587,0.01425,-0.33486,-0.43633,-0.68669,-0.6796,-0.63471,-0.52591,-0.28788,0.08756,0.37815,0.72679,0.86143,0.97642,0.87136,0.63076,0.29667,-0.08835,-0.57531,-0.9393,-1.18025,-1.30835,0
29760,0.52123,0.41916,0.30077,0.08509,-0.12965,-0.29964,-0.52165,-0.70288,-0.65295,2.45158,-0.44815,-0.08471,0.25473,0.56848,0.84095,0.88954,0.94049,0.78929,0.61616,0.09218,-0.29474,-0.71494,-1.04653,-1.22546,-1.08822,1
29820,0.3949,0.39133,0.37274,0.12211,-0.13428,-0.37408,-0.55987,-0.69195,-0.83105,-0.6215,-0.37773,-0.00185,0.29647,0.56348,0.74756,0.99091,0.86562,0.75812,0.37646,0.03658,-0.40586,-0.75711,-1.02083,-1.27217,-1.15431,0
29880,0.4834,0.39799,0.28382,-0.00582,-0.25913,-0.34888,-0.58767,-0.70748,-0.67469,-0.54437,-0.27453,0.05953,0.41906,0.59538,0.8579,0.95233,0.81596,0.76544,0.35693,-0.13868,-0.48489,-0.8771,-1.16422,-1.12062,-1.06015,0
29940,0.45157,0.35904,0.17336,-0.09136,-0.34091,-0.40867,-0.62714,-0.6782,-0.76551,-0.51728,-0.23292,0.0476,0.3611,0.68004,0.90605,0.96958,0.80752,0.57095,0.22419,-0.14127,-0.55884,-0.90095,-1.06861,-1.15541,-1.04572,0
30000,0.38426,0.32537,0.15041,-0.06207,-0.40314,-0.50626,-0.68765,-0.77326,-0.65357,-0.39035,-0.21508,0.24385,0.43322,0.74352,0.92113,0.87727,0.73976,0.53943,0.10989,-0.32797,-0.68576,-0.98441,-1.12318,-1.16687,-0.88319,0
